level,group,instrument,signal,sizing,window,n_days,sharpe_gross,sharpe_net,ann_ret_gross,ann_ret_net,ann_vol,max_dd_net,win_rate,profit_factor,t_stat_net,turnover_ann,af
instrument,futures,CL,composite,fixed,OOS,528,0.121704,0.103334,-0.015403,-0.021425,0.333070,0.260775,0.495516,1.023487,0.149575,30.364326,252
instrument,futures,CL,composite,fixed,full,1760,0.087116,0.069764,-0.012735,-0.017332,0.267854,0.577436,0.500397,1.016709,0.184370,23.208641,252
instrument,futures,CL,composite,vol,5y,1256,-0.139738,-0.163582,-0.023052,-0.025802,0.117544,0.304510,0.487395,0.972401,-0.365199,14.065042,252
instrument,futures,CL,composite,vol,3y,753,-0.176065,-0.204002,-0.026066,-0.029168,0.113546,0.229233,0.481366,0.965329,-0.352641,15.935694,252
instrument,futures,CL,composite,vol,1y,251,0.865723,0.846875,0.112757,0.109988,0.133736,0.064556,0.532020,1.203979,0.845193,12.485714,252
instrument,futures,CL,composite,vol,IS,1232,0.019774,0.001471,-0.002964,-0.004778,0.099238,0.202416,0.503075,1.001385,0.003252,9.083069,252
instrument,futures,CL,composite,vol,OOS,528,0.072594,0.047031,0.001363,-0.001798,0.123555,0.134576,0.495516,1.010285,0.068077,15.629109,252
instrument,futures,CL,composite,vol,full,1760,0.037960,0.017234,-0.001668,-0.003885,0.107078,0.304510,0.500397,1.004779,0.045546,11.091847,252
instrument,futures,CL,buyhold,long1x,5y,1256,0.174350,0.174350,-0.012188,-0.012188,0.405187,0.553193,0.525100,1.031841,0.389240,0.000000,252
instrument,futures,CL,buyhold,long1x,3y,753,0.162944,0.162944,-0.013128,-0.013128,0.389977,0.410013,0.507979,1.024874,0.281667,0.000000,252
instrument,futures,CL,buyhold,long1x,1y,251,0.330216,0.330216,0.038048,0.038048,0.507524,0.392829,0.520000,1.055275,0.329561,0.000000,252
instrument,futures,CL,buyhold,long1x,IS,1232,-0.343485,-0.343485,0.068810,0.068810,1.594908,1.594753,0.536149,0.836400,-0.759474,0.000000,252
instrument,futures,CL,buyhold,long1x,OOS,528,0.053143,0.053143,-0.067088,-0.067088,0.427051,0.392829,0.508539,1.011177,0.076924,0.000000,252
instrument,futures,CL,buyhold,long1x,full,1760,-0.278056,-0.278056,0.026083,0.026083,1.354655,1.594753,0.527572,0.876522,-0.734833,0.000000,252
instrument,futures,NG,10,fixed,5y,1257,-0.238863,-0.256090,-0.429719,-0.438348,0.837671,0.957876,0.489633,0.955697,-0.571952,73.031847,252
instrument,futures,NG,10,fixed,3y,754,-0.401118,-0.418145,-0.485422,-0.492871,0.799298,0.884444,0.503329,0.926373,-0.723289,68.940239,252
instrument,futures,NG,10,fixed,1y,251,0.045590,0.029652,-0.363917,-0.373719,0.934082,0.582347,0.520161,1.008418,0.029593,74.592000,252
instrument,futures,NG,10,fixed,IS,1232,-0.093457,-0.112619,-0.287752,-0.298175,0.737541,0.922395,0.487305,0.980339,-0.249009,71.034931,252
instrument,futures,NG,10,fixed,OOS,529,-0.219334,-0.236880,-0.431918,-0.440681,0.838132,0.791909,0.505703,0.953257,-0.343207,74.454545,252
instrument,futures,NG,10,fixed,full,1761,-0.134536,-0.153139,-0.334533,-0.344430,0.768907,0.973326,0.493135,0.972724,-0.404823,72.020455,252
instrument,futures,NG,10,vol,5y,1257,-0.282640,-0.302371,-0.059125,-0.062289,0.166705,0.356620,0.489633,0.949735,-0.675316,16.702824,252
instrument,futures,NG,10,vol,3y,754,-0.552209,-0.571508,-0.097907,-0.100852,0.162695,0.301493,0.503329,0.903980,-0.988571,16.069990,252
instrument,futures,NG,10,vol,1y,251,-0.221112,-0.241991,-0.051346,-0.054817,0.171717,0.117438,0.520161,0.954271,-0.241511,18.212613,252
instrument,futures,NG,10,vol,IS,1232,-0.015991,-0.038421,-0.015365,-0.018946,0.161077,0.266252,0.483348,0.993334,-0.084953,18.093348,252
instrument,futures,NG,10,vol,OOS,529,-0.364146,-0.384420,-0.069603,-0.072745,0.162098,0.229335,0.505703,0.930003,-0.556973,16.791517,252
instrument,futures,NG,10,vol,full,1761,-0.121064,-0.142852,-0.031982,-0.035427,0.161346,0.356620,0.490577,0.975131,-0.377629,17.692523,252
instrument,futures,NG,20,fixed,5y,1257,-0.379357,-0.393256,-0.493686,-0.499976,0.836701,0.984908,0.498803,0.932440,-0.878300,59.388535,252
instrument,futures,NG,20,fixed,3y,754,-0.791482,-0.806375,-0.624203,-0.629107,0.798494,0.956934,0.498670,0.862100,-1.394834,62.247012,252
instrument,futures,NG,20,fixed,1y,251,-1.077798,-1.091445,-0.779449,-0.782689,0.932463,0.842902,0.516000,0.787507,-1.089278,68.544000,252
instrument,futures,NG,20,fixed,IS,1232,-0.044863,-0.058458,-0.261110,-0.268779,0.735569,0.867849,0.496689,0.989723,-0.129256,50.154346,252
instrument,futures,NG,20,fixed,OOS,529,-0.834768,-0.848876,-0.661870,-0.666287,0.837006,0.929487,0.491461,0.848678,-1.229906,62.045455,252
instrument,futures,NG,20,fixed,full,1761,-0.303550,-0.317310,-0.415754,-0.422289,0.767452,0.984908,0.495392,0.944084,-0.838808,53.693182,252
instrument,futures,NG,20,vol,5y,1257,-0.282503,-0.297207,-0.059077,-0.061434,0.166583,0.466585,0.498803,0.950542,-0.663782,12.439998,252
instrument,futures,NG,20,vol,3y,754,-0.758173,-0.774134,-0.127578,-0.129954,0.162603,0.381421,0.498670,0.871901,-1.339065,13.525763,252
instrument,futures,NG,20,vol,1y,251,-0.830284,-0.845495,-0.145505,-0.147870,0.171644,0.222401,0.516000,0.845514,-0.843816,13.753165,252
instrument,futures,NG,20,vol,IS,1232,0.182013,0.167851,0.016501,0.014190,0.160904,0.280935,0.499144,1.029826,0.371133,11.297110,252
instrument,futures,NG,20,vol,OOS,529,-0.790235,-0.805553,-0.131570,-0.133831,0.161942,0.322000,0.491461,0.861538,-1.167137,12.946073,252
instrument,futures,NG,20,vol,full,1761,-0.111332,-0.125859,-0.030453,-0.032754,0.161235,0.466585,0.497052,0.978049,-0.332709,11.785385,252
instrument,futures,NG,40,fixed,5y,1257,-0.150219,-0.157807,-0.394397,-0.398538,0.837510,0.957855,0.508758,0.972636,-0.352447,32.101911,252
instrument,futures,NG,40,fixed,3y,754,-0.171174,-0.179771,-0.380117,-0.384708,0.799358,0.809565,0.501992,0.968095,-0.310960,34.804781,252
instrument,futures,NG,40,fixed,1y,251,-0.095915,-0.100590,-0.441502,-0.444364,0.934262,0.629622,0.484000,0.979822,-0.100390,22.176000,252
instrument,futures,NG,40,fixed,IS,1232,-0.437415,-0.448213,-0.454326,-0.458975,0.735099,0.960238,0.494542,0.923201,-0.991036,40.737612,252
instrument,futures,NG,40,fixed,OOS,529,0.063455,0.056604,-0.277341,-0.281784,0.838046,0.718507,0.505682,1.007763,0.082012,28.636364,252
instrument,futures,NG,40,fixed,full,1761,-0.272332,-0.281836,-0.406279,-0.410916,0.767312,0.977299,0.498256,0.950002,-0.745033,37.084091,252
instrument,futures,NG,40,vol,5y,1257,-0.125930,-0.134424,-0.034313,-0.035704,0.166679,0.358397,0.508758,0.978043,-0.300222,7.138079,252
instrument,futures,NG,40,vol,3y,754,-0.359147,-0.369108,-0.069180,-0.070742,0.162748,0.241801,0.501992,0.937190,-0.638467,8.314310,252
instrument,futures,NG,40,vol,1y,251,-0.353157,-0.359406,-0.072665,-0.073718,0.171796,0.159194,0.484000,0.932115,-0.358692,5.588130,252
instrument,futures,NG,40,vol,IS,1232,-0.258624,-0.270912,-0.053135,-0.055054,0.161003,0.328249,0.499573,0.953810,-0.599009,10.054717,252
instrument,futures,NG,40,vol,OOS,529,-0.087909,-0.095952,-0.027030,-0.028319,0.162136,0.191972,0.505682,0.979985,-0.139021,6.568566,252
instrument,futures,NG,40,vol,full,1761,-0.207137,-0.218155,-0.045367,-0.047101,0.161300,0.358397,0.501765,0.962250,-0.576692,9.003164,252
instrument,futures,NG,60,fixed,5y,1257,-0.048018,-0.053933,-0.341025,-0.344568,0.837515,0.932194,0.507166,0.990878,-0.120454,24.878981,252
instrument,futures,NG,60,fixed,3y,754,-0.229971,-0.236882,-0.408940,-0.412495,0.799252,0.857723,0.496680,0.957932,-0.409748,28.111554,252
instrument,futures,NG,60,fixed,1y,251,-0.863994,-0.872414,-0.727967,-0.730497,0.933038,0.750678,0.460000,0.826591,-0.870682,42.336000,252
instrument,futures,NG,60,fixed,IS,1232,-0.002493,-0.010800,-0.248270,-0.253087,0.733589,0.928203,0.509837,0.998091,-0.023880,30.502031,252
instrument,futures,NG,60,fixed,OOS,529,-0.505828,-0.513278,-0.552145,-0.555276,0.837702,0.857723,0.488636,0.904606,-0.743670,32.454545,252
instrument,futures,NG,60,fixed,full,1761,-0.167792,-0.175809,-0.356580,-0.360815,0.766207,0.966106,0.503534,0.968361,-0.464751,31.070455,252
instrument,futures,NG,60,vol,5y,1257,-0.029725,-0.036981,-0.018712,-0.019911,0.166665,0.295772,0.507166,0.994853,-0.082594,6.060497,252
instrument,futures,NG,60,vol,3y,754,-0.364527,-0.373490,-0.069989,-0.071385,0.162718,0.275822,0.496680,0.936468,-0.646047,7.449278,252
instrument,futures,NG,60,vol,1y,251,-1.132426,-1.144733,-0.188432,-0.190275,0.171409,0.207775,0.460000,0.796131,-1.142460,11.286041,252
instrument,futures,NG,60,vol,IS,1232,0.126455,0.116562,0.007388,0.005783,0.160862,0.299704,0.509837,1.020634,0.257728,7.909364,252
instrument,futures,NG,60,vol,OOS,529,-0.684501,-0.694372,-0.116609,-0.118090,0.161998,0.272484,0.488636,0.879222,-1.006050,8.325448,252
instrument,futures,NG,60,vol,full,1761,-0.118349,-0.128242,-0.031586,-0.033153,0.161203,0.299704,0.503534,0.977635,-0.339007,8.029700,252
instrument,futures,NG,120,fixed,5y,1257,-0.006839,-0.013543,-0.305471,-0.309511,0.837000,0.911427,0.499601,0.998086,-0.030248,28.089172,252
instrument,futures,NG,120,fixed,3y,754,-0.236445,-0.245234,-0.409633,-0.413954,0.798474,0.854465,0.491345,0.954869,-0.424195,35.474104,252
instrument,futures,NG,120,fixed,1y,251,-0.667082,-0.673381,-0.669698,-0.671768,0.931860,0.741879,0.473896,0.863222,-0.672043,30.240000,252
instrument,futures,NG,120,fixed,IS,1232,0.223362,0.218528,-0.094506,-0.097752,0.726249,0.755103,0.500901,1.041104,0.483183,17.400487,252
instrument,futures,NG,120,fixed,OOS,529,-0.137615,-0.145989,-0.386793,-0.391275,0.837024,0.813357,0.486692,0.975613,-0.211518,35.318182,252
instrument,futures,NG,120,fixed,full,1761,0.103669,0.097662,-0.194557,-0.198347,0.761023,0.911427,0.496029,1.018396,0.258171,22.765909,252
instrument,futures,NG,120,vol,5y,1257,0.091001,0.083134,0.001311,-0.000004,0.166572,0.257072,0.499601,1.016014,0.185672,6.533377,252
instrument,futures,NG,120,vol,3y,754,-0.290833,-0.301147,-0.058716,-0.060323,0.162595,0.257072,0.491345,0.946937,-0.520912,8.496216,252
instrument,futures,NG,120,vol,1y,251,-1.047478,-1.055063,-0.176334,-0.177465,0.171159,0.225892,0.473896,0.809976,-1.052968,6.830428,252
instrument,futures,NG,120,vol,IS,1232,0.446930,0.440609,0.059111,0.058081,0.155478,0.152519,0.500901,1.082574,0.974224,4.844928,252
instrument,futures,NG,120,vol,OOS,529,-0.276818,-0.286455,-0.056275,-0.057776,0.161921,0.257072,0.486692,0.952003,-0.415035,7.913601,252
instrument,futures,NG,120,vol,full,1761,0.223304,0.215925,0.023040,0.021855,0.157430,0.257072,0.496029,1.039761,0.570797,5.762782,252
instrument,futures,NG,180,fixed,5y,1257,-0.160835,-0.165674,-0.391439,-0.394064,0.837329,0.976298,0.501992,0.971275,-0.370016,20.464968,252
instrument,futures,NG,180,fixed,3y,754,-0.934656,-0.941297,-0.663604,-0.665598,0.797875,0.964120,0.482713,0.839519,-1.628217,28.111554,252
instrument,futures,NG,180,fixed,1y,251,-1.231533,-1.241078,-0.807187,-0.809173,0.931553,0.820482,0.460000,0.759142,-1.238613,48.384000,252
instrument,futures,NG,180,fixed,IS,1232,-0.026635,-0.029535,-0.242683,-0.244346,0.718244,0.817705,0.511429,0.994447,-0.065305,10.440292,252
instrument,futures,NG,180,fixed,OOS,529,-0.689558,-0.696730,-0.616071,-0.618635,0.837277,0.872947,0.481061,0.878953,-1.009467,31.500000,252
instrument,futures,NG,180,fixed,full,1761,-0.247104,-0.251460,-0.382478,-0.384667,0.755906,0.976298,0.500950,0.953437,-0.664734,16.752273,252
instrument,futures,NG,180,vol,5y,1257,-0.208891,-0.214985,-0.047512,-0.048498,0.166632,0.482365,0.501992,0.964366,-0.480149,5.136011,252
instrument,futures,NG,180,vol,3y,754,-1.114462,-1.122506,-0.176471,-0.177631,0.162354,0.452094,0.482713,0.818012,-1.941665,6.988978,252
instrument,futures,NG,180,vol,1y,251,-1.654267,-1.666285,-0.257272,-0.259015,0.170954,0.270690,0.460000,0.714015,-1.662975,11.634515,252
instrument,futures,NG,180,vol,IS,1232,0.087542,0.083696,0.001806,0.001221,0.151433,0.265019,0.511429,1.015683,0.185058,2.903349,252
instrument,futures,NG,180,vol,OOS,529,-0.924341,-0.933123,-0.150177,-0.151476,0.161880,0.304082,0.481061,0.846741,-1.351968,7.576708,252
instrument,futures,NG,180,vol,full,1761,-0.230556,-0.236044,-0.046504,-0.047332,0.154671,0.482365,0.500950,0.957483,-0.623983,4.303712,252
instrument,futures,NG,250,fixed,5y,1257,-0.167106,-0.169660,-0.395945,-0.397347,0.837259,0.970713,0.510350,0.970580,-0.378918,10.834395,252
instrument,futures,NG,250,fixed,3y,754,-0.520499,-0.524365,-0.533326,-0.534924,0.798740,0.910708,0.503320,0.906902,-0.907025,16.063745,252
instrument,futures,NG,250,fixed,1y,251,-0.886877,-0.890438,-0.735918,-0.736976,0.932626,0.775422,0.480000,0.820410,-0.888669,18.144000,252
instrument,futures,NG,250,fixed,IS,1232,-0.028760,-0.031272,-0.232377,-0.233808,0.698574,0.857515,0.507645,0.993860,-0.069146,8.802600,252
instrument,futures,NG,250,fixed,OOS,529,-0.421316,-0.424609,-0.522089,-0.523571,0.837600,0.840510,0.503788,0.919940,-0.615200,14.318182,252
instrument,futures,NG,250,fixed,full,1761,-0.161610,-0.164385,-0.334227,-0.335716,0.742894,0.970713,0.506623,0.968441,-0.434552,10.452273,252
instrument,futures,NG,250,vol,5y,1257,-0.139690,-0.143018,-0.036471,-0.037015,0.166623,0.418322,0.510350,0.976577,-0.319417,2.796504,252
instrument,futures,NG,250,vol,3y,754,-0.615407,-0.619892,-0.107155,-0.107839,0.162605,0.312240,0.503320,0.894755,-1.072263,3.797043,252
instrument,futures,NG,250,vol,1y,251,-1.079578,-1.084074,-0.181100,-0.181804,0.171395,0.214820,0.480000,0.803068,-1.081921,4.241156,252
instrument,futures,NG,250,vol,IS,1232,0.165737,0.162452,0.013653,0.013168,0.145916,0.269063,0.507645,1.031923,0.359194,2.377064,252
instrument,futures,NG,250,vol,OOS,529,-0.558180,-0.562295,-0.098414,-0.099049,0.162007,0.247363,0.503788,0.900532,-0.814689,3.481449,252
instrument,futures,NG,250,vol,full,1761,-0.067867,-0.071437,-0.021402,-0.021937,0.150920,0.418322,0.506623,0.986571,-0.188845,2.707034,252
instrument,futures,NG,composite,fixed,5y,1257,-0.209021,-0.218892,-0.274741,-0.279159,0.601748,0.887568,0.501044,0.953855,-0.488873,29.894904,252
instrument,futures,NG,composite,fixed,3y,754,-0.606029,-0.617452,-0.422476,-0.426503,0.585790,0.847524,0.486034,0.855756,-1.068043,34.135458,252
instrument,futures,NG,composite,fixed,1y,251,-1.122777,-1.132495,-0.679307,-0.681805,0.725757,0.695383,0.448864,0.699106,-1.130246,37.296000,252
instrument,futures,NG,composite,fixed,IS,1232,0.129897,0.120701,-0.055401,-0.059635,0.483996,0.587335,0.506281,1.028721,0.266879,22.211210,252
instrument,futures,NG,composite,fixed,OOS,529,-0.650275,-0.661332,-0.457898,-0.461744,0.611340,0.778389,0.476190,0.841592,-0.958180,34.602273,252
instrument,futures,NG,composite,fixed,full,1761,-0.143524,-0.153343,-0.200531,-0.204742,0.525493,0.887568,0.497021,0.964512,-0.405362,25.915909,252
instrument,futures,NG,composite,vol,5y,1257,-0.127972,-0.138874,-0.021701,-0.022961,0.117427,0.305559,0.501044,0.973386,-0.310163,6.426062,252
instrument,futures,NG,composite,vol,3y,754,-0.763335,-0.777153,-0.084553,-0.085954,0.108046,0.271595,0.486034,0.832873,-1.344288,7.641471,252
instrument,futures,NG,composite,vol,1y,251,-1.495574,-1.508580,-0.166521,-0.167879,0.117167,0.177288,0.448864,0.655426,-1.505584,8.139753,252
instrument,futures,NG,composite,vol,IS,1232,0.391792,0.382062,0.036283,0.035230,0.105079,0.142415,0.506281,1.091677,0.844771,5.079822,252
instrument,futures,NG,composite,vol,OOS,529,-0.892875,-0.906754,-0.094276,-0.095633,0.104734,0.222330,0.476190,0.805697,-1.313763,7.483327,252
instrument,futures,NG,composite,vol,full,1761,0.006833,-0.004204,-0.004800,-0.005956,0.105018,0.305559,0.497021,0.999774,-0.011114,5.797990,252
instrument,futures,NG,buyhold,long1x,5y,1257,0.397175,0.397175,-0.022362,-0.022362,0.836882,0.837293,0.511146,1.074147,0.887052,0.000000,252
instrument,futures,NG,buyhold,long1x,3y,754,0.505958,0.505958,0.076076,0.076076,0.798533,0.661796,0.501992,1.098910,0.875185,0.000000,252
instrument,futures,NG,buyhold,long1x,1y,251,0.469663,0.469663,-0.040903,-0.040903,0.933345,0.661796,0.540000,1.106946,0.468730,0.000000,252
instrument,futures,NG,buyhold,long1x,IS,1232,0.375536,0.375536,0.009772,0.009772,0.737188,0.837293,0.501219,1.068293,0.830342,0.000000,252
instrument,futures,NG,buyhold,long1x,OOS,529,0.585940,0.585940,0.128670,0.128670,0.837087,0.661796,0.511364,1.114080,0.848947,0.000000,252
instrument,futures,NG,buyhold,long1x,full,1761,0.443834,0.443834,0.044108,0.044108,0.768346,0.837293,0.504545,1.083324,1.173276,0.000000,252
instrument,futures,ZB,10,fixed,5y,1257,0.099793,-0.026352,0.004891,-0.009594,0.115005,0.276128,0.487179,0.994152,-0.058855,72.229299,252
instrument,futures,ZB,10,fixed,3y,754,-0.153592,-0.286571,-0.021646,-0.035619,0.106715,0.233664,0.477273,0.954107,-0.495699,71.617530,252
instrument,futures,ZB,10,fixed,1y,251,-0.120476,-0.307159,-0.012443,-0.027061,0.079162,0.069992,0.489879,0.971491,-0.306549,72.576000,252
instrument,futures,ZB,10,fixed,IS,1232,0.007074,-0.117638,-0.006224,-0.021040,0.119772,0.330717,0.483128,0.980898,-0.260108,74.719740,252
instrument,futures,ZB,10,fixed,OOS,529,-0.694721,-0.851514,-0.068410,-0.082926,0.096219,0.199410,0.472275,0.879378,-1.233729,77.318182,252
instrument,futures,ZB,10,fixed,full,1761,-0.171876,-0.304493,-0.025329,-0.040057,0.113203,0.348402,0.479586,0.951163,-0.804926,75.743182,252
instrument,futures,ZB,10,vol,5y,1257,0.034504,-0.104796,-0.006429,-0.027688,0.154338,0.400393,0.487179,0.981002,-0.234053,107.393568,252
instrument,futures,ZB,10,vol,3y,754,-0.254158,-0.403343,-0.048424,-0.070173,0.151825,0.340463,0.477273,0.937086,-0.697686,114.855580,252
instrument,futures,ZB,10,vol,1y,251,-0.138888,-0.341583,-0.031186,-0.060602,0.150164,0.149478,0.489879,0.961157,-0.340904,150.865808,252
instrument,futures,ZB,10,vol,IS,1232,0.014554,-0.117487,-0.009430,-0.029527,0.154111,0.397947,0.482403,0.980806,-0.259773,101.751845,252
instrument,futures,ZB,10,vol,OOS,529,-0.597069,-0.767488,-0.096341,-0.120268,0.151913,0.303538,0.472275,0.891142,-1.111985,132.036568,252
instrument,futures,ZB,10,vol,full,1761,-0.167161,-0.310816,-0.036381,-0.057727,0.153438,0.457834,0.478982,0.950255,-0.821642,111.192567,252
instrument,futures,ZB,20,fixed,5y,1257,-0.251681,-0.335656,-0.034707,-0.044165,0.114900,0.242255,0.476800,0.945613,-0.749656,48.955414,252
instrument,futures,ZB,20,fixed,3y,754,-0.256366,-0.349057,-0.032295,-0.042007,0.106662,0.237302,0.470588,0.944470,-0.603784,50.199203,252
instrument,futures,ZB,20,fixed,1y,251,-2.385611,-2.531747,-0.171693,-0.182655,0.078423,0.184722,0.427419,0.674202,-2.526719,66.528000,252
instrument,futures,ZB,20,fixed,IS,1232,0.176952,0.104463,0.014056,0.005363,0.119149,0.169907,0.493377,1.017930,0.230977,42.784728,252
instrument,futures,ZB,20,fixed,OOS,529,-0.935371,-1.048224,-0.089772,-0.100176,0.096265,0.237302,0.467557,0.851613,-1.518734,57.272727,252
instrument,futures,ZB,20,fixed,full,1761,-0.108570,-0.191555,-0.018321,-0.027579,0.112784,0.243609,0.485286,0.968944,-0.506377,47.106818,252
instrument,futures,ZB,20,vol,5y,1257,-0.413433,-0.511380,-0.072463,-0.086830,0.154307,0.401814,0.476800,0.919105,-1.142118,77.409384,252
instrument,futures,ZB,20,vol,3y,754,-0.508854,-0.617629,-0.084393,-0.099965,0.151843,0.384211,0.470588,0.905364,-1.068349,85.116821,252
instrument,futures,ZB,20,vol,1y,251,-2.292497,-2.452587,-0.294349,-0.313432,0.148719,0.316699,0.427419,0.679241,-2.447716,136.323625,252
instrument,futures,ZB,20,vol,IS,1232,0.203691,0.119571,0.019678,0.006594,0.153950,0.247896,0.494863,1.020678,0.264381,64.050103,252
instrument,futures,ZB,20,vol,OOS,529,-1.061064,-1.186782,-0.157614,-0.174669,0.151976,0.384211,0.467557,0.832814,-1.719486,101.540611,252
instrument,futures,ZB,20,vol,full,1761,-0.172106,-0.269203,-0.037182,-0.051686,0.153424,0.425532,0.486119,0.956670,-0.711637,75.261726,252
instrument,futures,ZB,40,fixed,5y,1257,0.130245,0.072582,0.008394,0.001747,0.114780,0.221476,0.491620,1.009849,0.162104,32.904459,252
instrument,futures,ZB,40,fixed,3y,754,0.203625,0.149095,0.016122,0.010268,0.106465,0.136349,0.487350,1.023389,0.257897,28.780876,252
instrument,futures,ZB,40,fixed,1y,251,-0.337407,-0.441874,-0.029184,-0.037375,0.079143,0.058322,0.473896,0.913122,-0.440996,42.336000,252
instrument,futures,ZB,40,fixed,IS,1232,0.499541,0.444771,0.053352,0.046661,0.118267,0.221476,0.500421,1.078386,0.983426,31.730301,252
instrument,futures,ZB,40,fixed,OOS,529,0.046811,-0.022628,-0.000104,-0.006781,0.096257,0.136349,0.499051,0.989608,-0.032785,33.409091,252
