market,dir,signal_date,entry_date,exit_date,entry_px,exit_px,contracts,gross_pnl,net_pnl,pnl_R,mae_R,mfe_R,bars_held,exit_reason,sig_own_i,ent_own_i,N,K
ES=F,L,2022-11-30,2022-12-01,2023-03-02,4094.75,3929.934689916423,0.07153495888755357,-58.95028215434039,-59.057584592671724,-0.4904613624218177,-0.9096902774530867,0.3378849601968608,61,stop,5609,5610,50,4
ZB=F,S,2023-02-21,2023-02-22,2023-03-10,124.109375,128.0471725472292,0.01905974558980439,-75.05341943434419,-75.08200905272889,-0.6161956537795205,-0.19797251031805121,0.35439523451996824,12,stop,5632,5633,50,4
SI=F,S,2023-02-15,2023-02-16,2023-03-13,21.62,21.536325440415016,0.07056923631089387,5.904849768562764,5.798995914096423,0.04745544020851805,-0.20212303627546516,1.0337170290028757,16,stop,5636,5637,50,4
ZN=F,S,2023-02-16,2023-02-17,2023-03-13,111.7109375,113.06508877919465,0.03830316631215628,-51.868281658811966,-51.9257364082802,-0.42590278367988726,-0.31171395230300386,0.542431365818613,15,stop,5624,5625,50,4
ZS=F,L,2023-02-10,2023-02-13,2023-03-17,1542.375,1471.44512236541,0.02656265957477048,-94.20430966438698,-94.24415365374915,-0.7724366646292425,-0.7007567084820949,0.1428727269720776,23,stop,5636,5637,50,4
6B=F,S,2023-03-07,2023-03-08,2023-03-22,1.1828999685287476,1.2304539876828493,0.4100041118165671,-121.85839616615938,-122.47340233388424,-1.0039041897322742,-0.966220893657419,0.05461189550682799,10,stop,5591,5592,50,4
ZW=F,S,2023-02-27,2023-02-28,2023-03-29,693.625,718.3091876322003,0.030464875305438822,-37.60003491155185,-37.645732224510006,-0.30950524279796704,-0.2363788583606997,0.5025007518793682,21,stop,5666,5667,50,4
CL=F,S,2022-11-25,2022-11-28,2023-04-03,75.92000030517578,80.1099984741211,0.07865277171577927,-32.955496947158956,-33.07347610473263,-0.27363100464217727,-0.4828399174742029,0.7678588805528752,86,gap_stop,5586,5587,50,4
YM=F,S,2023-03-09,2023-03-10,2023-04-04,32261.0,33852.51690576005,0.12480799620721357,-99.31701796890833,-99.50422996321915,-0.8150662159204451,-0.7974222739456082,0.4258030475619818,17,stop,5267,5268,50,4
SI=F,L,2023-03-31,2023-04-03,2023-05-11,23.730000381469726,24.27189428078731,0.07293921884108487,39.52531771097419,39.41590888271257,0.33487471176089106,-0.021689447024935984,1.5306254693816612,27,stop,5667,5668,50,4
GC=F,L,2023-03-17,2023-03-20,2023-05-18,1988.400048828125,1956.4,0.13418596579847472,-42.939574576002784,-43.14085352470049,-0.3629949428523735,-0.5690493019754803,0.9438977732297894,42,gap_stop,5654,5655,50,4
NG=F,S,2023-01-05,2023-01-06,2023-05-18,3.762499938964844,2.6276003497370874,0.005607076795179298,63.63469151617472,63.626280900981946,0.5276981121451348,-0.16997016723923605,0.8456658551084721,91,stop,5611,5612,50,4
ZN=F,L,2023-04-04,2023-04-05,2023-05-23,116.1953125,113.21731644163388,0.02825905468872318,-84.15535347617016,-84.19774205820325,-0.7105999111090994,-0.68381469306269,0.19191529532822094,33,stop,5656,5657,50,4
6B=F,L,2023-04-03,2023-04-04,2023-05-25,1.2420999837875366,1.2353887351075132,0.46214506494351765,-19.38481535675937,-20.078032954174645,-0.17118653660203725,-0.14037176976231064,0.5984294782974482,36,stop,5610,5611,50,4
6A=F,S,2023-03-10,2023-03-13,2023-06-09,0.6595000194549561,0.6732902095366271,0.3775917454556848,-52.0706194310384,-52.63700704922193,-0.436268286367534,-0.6509502848051978,0.41310355551905814,62,stop,5582,5583,50,4
ZC=F,S,2023-05-17,2023-05-18,2023-06-12,560.875,618.1879151987482,0.03759027119595697,-107.72040126759146,-107.77678667438539,-0.9138249531530167,-0.846607649227324,0.22111399779819518,16,stop,5710,5711,50,4
HG=F,S,2023-05-10,2023-05-11,2023-06-13,3.799499952316284,3.818500078201294,0.18591737885077256,-8.831134005939482,-9.11001007421564,-0.07652100777779161,-0.009760634815643788,1.0131159822683684,22,gap_stop,5696,5697,50,4
ZS=F,S,2023-05-17,2023-05-18,2023-06-13,1336.125,1401.6336898362,0.024284438808897874,-79.54208848891332,-79.57851514712667,-0.6747355819394896,-0.5829671362490413,0.6730503581859792,17,stop,5702,5703,50,4
6A=F,L,2023-06-14,2023-06-15,2023-06-28,0.6797500086784363,0.6638019596559218,0.46644070354857375,-74.38819206288785,-75.0878531182107,-0.6441712936010001,-0.5041946765661294,0.4081572067925452,8,stop,5648,5649,50,4
CL=F,S,2023-06-12,2023-06-13,2023-07-13,67.29999755859374,77.14034818845134,0.10821337853077687,-106.48575875843487,-106.64807882623104,-0.9139032390626156,-0.8206757522066745,0.023182411070494915,20,stop,5721,5722,50,4
6E=F,L,2023-07-12,2023-07-13,2023-07-28,1.1138499809265137,1.0969947073954494,0.32020676438019524,-67.46465750156563,-67.94496764813593,-0.5792705460347186,-0.5562254320211795,0.5050396487995797,11,stop,5764,5765,50,4
6B=F,L,2023-06-14,2023-06-15,2023-07-28,1.2661000324249267,1.2793729822395723,0.5221463656891555,43.31514067307328,42.531921124539544,0.3648771607172994,-0.17638014153059745,1.3410324019906148,29,stop,5660,5661,50,4
HG=F,L,2023-07-13,2023-07-14,2023-08-08,3.932499921798706,3.7584599963392527,0.19446715373433215,-84.61262235058817,-84.90432308118966,-0.7218237034020623,-0.6509800533910514,0.28932534674327126,17,stop,5739,5740,50,4
NQ=F,L,2023-03-21,2023-03-22,2023-08-11,12873.5,15075.316025845877,0.05417692362821507,238.57523735126426,238.4939719658219,2.0162897613984048,-0.21916531342088266,2.9215171403450366,98,stop,5684,5685,50,4
ES=F,L,2023-06-08,2023-06-09,2023-08-16,4298.0,4444.387402855552,0.1163019694651951,85.12571628497808,84.9512633307803,0.7311847987783344,-0.07007166246235752,1.6842224584702363,46,stop,5739,5740,50,4
GC=F,S,2023-08-15,2023-08-16,2023-08-30,1904.4,1938.5516185187553,0.18933141974246182,-64.6597442065887,-64.94374133620238,-0.5548717216376983,-0.5192577794785775,0.32999559817330393,10,stop,5757,5758,50,4
CL=F,L,2023-07-27,2023-07-28,2023-10-04,79.84999633789063,85.04269054133786,0.1355281875987668,70.37564341478254,70.1723511333844,0.6010636216069907,-0.26235689700009646,1.7622028039739919,47,stop,5752,5753,50,4
ZC=F,S,2023-08-01,2023-08-02,2023-10-19,496.875,501.1181122179713,0.024164371842205313,-5.126607070163169,-5.162853627926477,-0.04390769499189897,-0.15798340321166318,0.42257349314339177,55,stop,5761,5762,50,4
ES=F,S,2023-10-03,2023-10-04,2023-11-03,4262.5,4375.256808239586,0.11552923128315452,-65.13353688930691,-65.30683073623165,-0.5387095430755433,-0.8005108639269246,0.6682836230104237,22,stop,5819,5820,50,4
ZN=F,S,2023-05-25,2023-05-26,2023-11-03,112.5546875,108.42568467414455,0.036273698473673684,149.77420350202723,149.71979295431672,1.2672821549843283,-0.5684919463627146,2.218797680951523,111,stop,5692,5693,50,4
ZB=F,S,2023-05-22,2023-05-23,2023-11-03,126.703125,114.440660253235,0.019578687238966976,240.0829620557704,240.05359402491194,2.0421996496028223,-0.4658505478934615,3.2609538352542304,114,stop,5695,5696,50,4
6A=F,S,2023-08-11,2023-08-14,2023-11-03,0.6490000056266785,0.6518000682807505,0.4431390448407614,-12.408170900197828,-13.072879467458971,-0.11156771729650482,-0.14749222310755322,0.7979759243505856,58,stop,5688,5689,50,4
6E=F,S,2023-09-05,2023-09-06,2023-11-06,1.072749988937378,1.0748180268718317,0.3136844081394809,-8.108890693489027,-8.579417305698247,-0.07299206790188512,-0.1501186914141808,0.9140541237389757,43,stop,5802,5803,50,4
GC=F,L,2023-10-18,2023-10-19,2023-11-10,1950.1999755859372,1935.0242317013153,0.1680372144642723,-25.500897297950708,-25.752953119647117,-0.2135770432765296,-0.0682845724868969,0.7511415249576323,16,stop,5802,5803,50,4
NG=F,L,2023-06-16,2023-06-20,2023-11-17,2.630499948501587,2.9356754185111074,0.019806312110511676,60.44400607480656,60.4142966066408,0.514758654249939,-0.34680022452358616,1.6867488486304514,106,stop,5723,5724,50,4
ZS=F,L,2023-11-13,2023-11-14,2023-12-05,1372.375,1296.3471839438976,0.026497957413003544,-100.72909160291348,-100.768838539033,-0.8605786804512014,-0.7793065813558923,0.29559904810051085,14,stop,5826,5827,50,4
ZW=F,S,2023-08-17,2023-08-18,2023-12-05,588.625,601.375,0.021729495824484427,-13.85255358810882,-13.885147831845549,-0.11801683171603952,-0.29665811571813533,0.5644584380784755,75,gap_stop,5785,5786,50,4
SI=F,L,2023-11-16,2023-11-17,2023-12-06,23.910000686645507,23.91087036225888,0.07302043322857324,0.06350409005682406,-0.0460265597860358,-0.00038992144915604146,-0.27837297836553604,1.2526731875121655,12,stop,5826,5827,50,4
6A=F,L,2023-11-03,2023-11-06,2024-01-16,0.6510000062942505,0.6614760944194735,0.5116287576983662,53.59867953046475,52.831236393917195,0.4439139282048664,-0.7824108922058287,1.5390259116158072,48,stop,5747,5748,50,4
ZB=F,L,2023-12-05,2023-12-06,2024-01-17,119.515625,120.4198977715508,0.018250264602430448,16.503217353575124,16.47584195667148,0.14046765355840457,-0.16775172420464854,0.999216792001602,27,stop,5832,5833,50,4
6E=F,L,2023-11-14,2023-11-15,2024-01-23,1.0893000198364258,1.0851638177881404,0.31846869309507886,-16.46563575868281,-16.94333879832543,-0.1438215246010136,-0.5609312557666396,0.8346369404559338,45,stop,5852,5853,50,4
CL=F,S,2023-11-07,2023-11-08,2024-01-29,77.11000274658203,78.91000152587891,0.10197273908172248,-18.355080586866023,-18.508039695488606,-0.15706259576468465,-0.23018502869842217,0.8134379990825007,54,gap_stop,5824,5825,50,4
ZN=F,L,2023-12-05,2023-12-06,2024-02-05,110.6015625,110.70713652590686,0.03849124265199844,4.063675448929371,4.005938584951374,0.03415332550573185,-0.29996220308630206,0.9101417273131388,40,stop,5826,5827,50,4
ZW=F,L,2023-12-07,2023-12-08,2024-02-15,619.125,572.4480513907441,0.03699014020424685,-86.32934366814,-86.38482887844636,-0.7324803375321647,-0.7194333281200278,0.3234509513346174,46,stop,5863,5864,50,4
SI=F,S,2024-01-22,2024-01-23,2024-03-04,22.328999633789063,23.420930538721738,0.07304801924477582,-79.76338975748745,-79.87296178635462,-0.6654577795990105,-0.6755413875721628,0.1971854228684274,28,stop,5869,5870,50,4
6E=F,S,2024-02-05,2024-02-06,2024-03-07,1.0747000144958496,1.0924624761354162,0.3401081289785732,-75.51446992858357,-76.02463212205143,-0.6337000740877471,-0.6148291908616823,0.16301230636178615,21,stop,5907,5908,50,4
6A=F,S,2024-02-02,2024-02-05,2024-03-08,0.6509000228881836,0.6639936908140511,0.49905041419279006,-65.34400401707039,-66.09257963835957,-0.5499262021714454,-0.4879021692582713,0.2699050298047875,23,stop,5809,5810,50,4
ZC=F,S,2024-01-12,2024-01-16,2024-03-12,447.375,431.384901268682,0.07269808000490217,58.12247384278214,58.013426722774796,0.4800253680894194,-0.1766999744175419,1.5902997697578771,39,stop,5875,5876,50,4
ZS=F,S,2024-02-14,2024-02-15,2024-03-14,1167.625,1197.9551707138567,0.030674837737084213,-46.51865325928083,-46.56466551588645,-0.3840966853623053,-0.2640966146899374,0.6657764957153512,19,stop,5889,5890,50,4
6B=F,L,2024-03-07,2024-03-08,2024-03-22,1.281200034713745,1.2588451297238032,0.6807454388832717,-95.11249755357382,-96.13361571189871,-0.7941979671396427,-0.5553603390498583,0.28822343223740476,10,stop,5843,5844,50,4
ES=F,L,2023-11-14,2023-11-15,2024-04-15,4515.75,5106.245193910949,0.09939897112564873,293.4730736469437,293.3239751902553,2.4898458217728505,-0.05906154754299712,3.449827178806135,103,stop,5849,5850,50,4
NQ=F,L,2023-11-10,2023-11-13,2024-04-18,15586.5,17582.442092985388,0.056361859206368936,224.9900144578155,224.90547166900598,1.9233379103632782,-0.11688334293797514,3.0100473263820815,108,stop,5847,5848,50,4
ZW=F,S,2024-03-14,2024-03-15,2024-04-24,531.625,588.1948419120021,0.04100649416119917,-115.98654460322363,-116.04805434446543,-0.9650036319435409,-0.9270710078750817,0.08311671105086939,27,stop,5929,5930,50,4
NG=F,S,2024-01-30,2024-01-31,2024-04-29,2.0884999141693115,2.016520652465805,0.012172842042966626,8.761921830861436,8.743662567796985,0.07307280318624794,-0.080876410714024,0.6180172886852621,61,stop,5879,5880,50,4
SI=F,L,2024-03-11,2024-03-12,2024-04-30,24.47000015258789,26.93078478644632,0.07941437974828494,195.42168539197775,195.3025638223553,1.617684761286781,-0.18154907319987287,3.5092922264812123,34,stop,5903,5904,50,4
CL=F,L,2024-03-14,2024-03-15,2024-05-01,81.14999938964844,79.47044544910575,0.1418974251327406,-23.83243795345557,-24.04528409115468,-0.19994981053454552,-0.10029577852320215,0.7693307893098814,32,stop,5911,5912,50,4
GC=F,L,2024-03-01,2024-03-04,2024-05-03,2083.70009765625,2278.0873601597586,0.16583074641193238,322.3538483392909,322.10510221967303,2.654739992210454,-0.0410045361631669,4.719390338616198,43,stop,5894,5895,50,4
YM=F,S,2024-04-12,2024-04-15,2024-05-13,38149.0,39696.76514630197,0.1482304537764039,-114.71296498782174,-114.93531066848634,-0.9226195595270723,-0.9334682897342441,0.40813208843702453,20,stop,5543,5544,50,4
ZB=F,S,2024-04-05,2024-04-08,2024-05-15,117.046875,118.0881290506297,0.026002007101225962,-27.074695218653847,-27.113698229305687,-0.21884805413628647,-0.2656231048433461,0.8821310518871617,27,stop,5915,5916,50,4
6B=F,S,2024-04-18,2024-04-19,2024-05-15,1.2430000471115112,1.2629810999221922,0.7006221694002247,-87.49480354449847,-88.5457367985988,-0.7101134264883309,-0.7199068375492527,0.4249220379906715,18,stop,5872,5873,50,4
ZN=F,S,2024-04-25,2024-04-26,2024-05-16,107.3359375,109.88826297590404,0.04524356954947632,-115.47631518196475,-115.54418053628898,-0.9425209145361814,-0.9197726562987342,0.020183099041038054,14,stop,5923,5924,50,4
HG=F,L,2024-04-29,2024-04-30,2024-05-30,4.675500190734863,4.683207775888655,0.19200239242050504,3.6996869732820734,3.411683384651316,0.02806356614609295,-0.7877065681352273,2.0650113664962597,21,stop,5940,5941,50,4
SI=F,L,2024-05-15,2024-05-16,2024-06-04,29.8849991607666,29.681024300057675,0.05633092436946491,-11.4900924518666,-11.574588838420796,-0.09575507238554604,-0.17941670518907912,1.218638590556209,12,stop,5949,5950,50,4
ZW=F,L,2024-05-10,2024-05-13,2024-06-07,648.375,621.088102394582,0.03783896053174139,-51.62539207625392,-51.682150517051525,-0.43080905385251606,-0.15967924810728112,1.1295828292033592,18,stop,5969,5970,50,4
CL=F,S,2024-06-03,2024-06-04,2024-06-17,74.0099966430664,80.52369638394119,0.1531018930958308,-99.7259761385752,-99.95562897821894,-0.8334499346769428,-0.6778718385399248,0.19531803498328576,9,stop,5966,5967,50,4
ZC=F,L,2024-05-01,2024-05-02,2024-06-24,443.125,431.18990264348827,0.08621138910202514,-51.44706610863923,-51.57638319229226,-0.42925828006962996,-0.31839834830467484,1.080760590724319,35,stop,5950,5951,50,4
NG=F,L,2024-05-02,2024-05-03,2024-07-01,2.0324998989105225,2.4719434217858165,0.023164645764953348,101.79553541109358,101.76078844244616,0.8482514983175686,-0.039584009034084974,2.175209241414259,39,stop,5944,5945,50,4
NQ=F,L,2024-05-15,2024-05-16,2024-07-18,18693.5,19905.48800024815,0.054130891629072635,131.21198219433828,131.13078585689468,1.0848279854244611,-0.40505124204136467,2.051229645296264,42,stop,5975,5976,50,4
CL=F,L,2024-07-03,2024-07-05,2024-07-23,83.6099984741211,76.53375575456349,0.16966339626683669,-120.05793726086213,-120.31243235526239,-1.0035379480994624,-0.6283396256523942,0.12878105169337836,12,stop,5987,5988,50,4
6A=F,L,2024-05-14,2024-05-15,2024-07-23,0.6633999777793884,0.6617729534815202,0.607344441011502,-9.881641627008976,-10.792658288526228,-0.08949045107409019,-0.2845307865798033,0.8258992620397749,46,stop,5879,5880,50,4
ES=F,L,2024-05-15,2024-05-16,2024-07-24,5331.75,5508.517043137015,0.09962311614624665,88.05041834633728,87.9009836721179,0.7271934382969181,-0.5202567570291459,1.6050693612899194,46,stop,5975,5976,50,4
6B=F,L,2024-06-12,2024-06-13,2024-08-01,1.2804000211715698,1.2782375428191597,0.6752140202527579,-9.1258481377525,-10.138669168131637,-0.08428231597521077,-0.6665479855453063,0.8384431026500868,33,stop,5910,5911,50,4
YM=F,L,2024-07-17,2024-07-18,2024-08-02,41539.0,39992.80122945541,0.1576776532945863,-121.90049683322302,-122.1370133131649,-1.0025886637216213,-0.9616885725816834,0.08607306874385187,11,stop,5608,5609,50,4
ES=F,S,2024-08-05,2024-08-06,2024-08-16,5249.75,5585.998134195573,0.07155011365885568,-120.29296109635692,-120.4002862668452,-0.987887860243209,-0.9451839385728436,0.19887022310034205,8,stop,6030,6031,50,4
6A=F,S,2024-07-24,2024-07-25,2024-08-16,0.6584000157356262,0.6668656959193439,0.694247082440977,-58.772737684243566,-59.81410830790503,-0.5056910624157458,-0.34042630934522455,1.3440989041973563,16,stop,5927,5928,50,4
NQ=F,S,2024-08-02,2024-08-05,2024-08-19,18389.75,19727.12344231538,0.03827548405309993,-102.37723172876339,-102.43464495484305,-0.8430536578892595,-0.8147821856993658,0.6544403598648493,10,stop,6029,6030,50,4
HG=F,S,2024-07-22,2024-07-23,2024-08-27,4.145000183105469,4.244000232696533,0.12878739999474814,-31.874897465460624,-32.068078565452744,-0.2682611953002499,-0.1871895719577045,0.6127453368225848,25,gap_stop,5997,5998,50,4
ZC=F,S,2024-06-25,2024-06-26,2024-09-06,424.625,394.0093112158257,0.06797292341054215,104.05189344438377,103.94993405926796,0.8726630351695404,-0.1533581227199067,1.8295980687281892,50,stop,5987,5988,50,4
ZS=F,S,2024-07-10,2024-07-11,2024-09-16,1144.625,1007.1884264382923,0.030959594752381706,212.7490310813185,212.70259168918994,1.755473230372855,-0.004790909520017863,2.662148723289926,46,stop,5989,5990,50,4
NG=F,S,2024-08-27,2024-08-28,2024-09-17,1.922500024795532,2.4165588992791447,0.024564996248459477,-121.3655439820806,-121.40239147645329,-1.0033498533586058,-0.9836388402549029,0.13500940018796856,13,stop,6024,6025,50,4
ZN=F,L,2024-06-14,2024-06-17,2024-10-04,110.6796875,112.95869727991105,0.04922787144203444,112.19080046060037,112.11695865343731,0.9390949307477933,-0.6603788217693202,1.871610221697439,76,stop,5958,5959,50,4
ZB=F,L,2024-07-31,2024-08-01,2024-10-04,121.765625,122.78016468384371,0.025871803066844973,26.24797090390357,26.209163199303305,0.21723323224708804,-0.09716678421567952,1.1894554619505597,45,stop,5995,5996,50,4
6E=F,L,2024-08-16,2024-08-19,2024-10-04,1.1032500101089477,1.097389091862355,0.4648899801645471,-34.05852709255663,-34.755862062803445,-0.29007232186928544,-0.13579756709332907,0.9093665541845682,33,stop,6041,6042,50,4
6B=F,L,2024-08-20,2024-08-21,2024-10-04,1.3038999868392944,1.3090449855031747,0.7452053364201218,23.963002876237454,22.84519487160727,0.1900197081726284,-0.14333809693359023,1.5069878053497041,31,stop,5957,5958,50,4
NG=F,L,2024-09-20,2024-09-23,2024-10-16,2.463499893188477,2.4368111789720794,0.02347943544833852,-6.2663594264306255,-6.301578579603133,-0.05233381222715504,-0.03607376352685112,1.0831905300144433,17,stop,6041,6042,50,4
ZW=F,L,2024-09-16,2024-09-17,2024-10-28,578.875,559.3802391471534,0.045181282237778723,-44.03991461252319,-44.107686535879864,-0.36724894204136915,-0.2797897528188626,0.7218105387847968,29,stop,6056,6057,50,4
YM=F,L,2024-09-16,2024-09-17,2024-11-04,41657.0,41839.43564271078,0.11549526951324583,10.53522686185175,10.36198395758188,0.08627583862907931,-0.08991291573905774,0.9250933148767224,34,stop,5650,5651,50,4
GC=F,L,2024-08-16,2024-08-19,2024-11-06,2508.6,2698.0685092643057,0.09221445562703506,174.71735440273807,174.57903271929752,1.457036090173039,-0.2886073385277272,2.158018892458864,56,stop,6010,6011,50,4
SI=F,L,2024-10-03,2024-10-04,2024-11-06,32.10000122070313,32.03500091552734,0.05007117563888205,-3.254641697037733,-3.3297484604960563,-0.027685753311882652,-0.7264881848458629,1.1386485515320615,23,gap_stop,6046,6047,50,4
